date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:05:52	2310/2310	---M--	200	added ('OK')	image/png	etag:%22e5519ba7129bfe05c2a121a7e4222e89%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bonusstar.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bonusstar.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:53	1799/1799	---M--	200	added ('OK')	image/png	etag:%22e0a7b5224a6654d8402cc87ac71e0b2f%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bonusstarbg.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bonusstarbg.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:53	991/991	---M--	200	added ('OK')	image/png	etag:%2222ca579a55d7aa166ab5b6fae63104ca%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btbuy.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btbuy.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:53	261411/261411	---M--	200	added ('OK')	image/png	etag:%22f050f474a26c3e4c49f7fff01801c6c3%22	http://cdn.marketjs.net/games/candy-jam/localization/en/media/graphics/orientate/landscape.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/candy-jam/localization/en/media/graphics/orientate/landscape.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5404823697489920&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:54	1121/1121	---M--	200	added ('OK')	image/png	etag:%22907aaf303a3ec21c421b1db27424e37f%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btcontinue.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btcontinue.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:55	5301/5301	---M--	200	added ('OK')	image/png	etag:%226b24b3fd831932722b1c3cdda52856ea%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btexitdemo.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btexitdemo.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:56	1077/1077	---M--	200	added ('OK')	image/png	etag:%227f5ca76f4b9552ffd3051a7728d271bf%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bthome.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bthome.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:56	6594/6594	---M--	200	added ('OK')	image/png	etag:%22dadc2399043632de1dda79d006610880%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bthomebig.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bthomebig.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:57	1057/1057	---M--	200	added ('OK')	image/png	etag:%222c0668cbcf5568bed14dfe7eda4cdd53%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btplay.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btplay.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:58	1046/1046	---M--	200	added ('OK')	image/png	etag:%227fe7f0161004a7496f5ee50cb5eead9e%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btplay2.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btplay2.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:05:59	1179/1179	---M--	200	added ('OK')	image/png	etag:%22a2c13b879898cdfb755be0a3f358af6f%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btresume.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/btresume.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:00	7961/7961	---M--	200	added ('OK')	image/png	etag:%2205e9aff7b47cfb1d0989091f7d50ff1d%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bttryagain.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bttryagain.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:00	5115/5115	---M--	200	added ('OK')	image/png	etag:%22190025cccb167e72b821bc9e2311b46e%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bttutorial.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/bttutorial.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:01	459/459	---M--	200	added ('OK')	image/png	etag:%22bcdda42232c8a4cca671bbb9980a3e48%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cloud1.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cloud1.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:02	979/979	---M--	200	added ('OK')	image/png	etag:%22ed48c4be2f3d0e23dde0c19337c4e2f9%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cloud2.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cloud2.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:03	1087/1087	---M--	200	added ('OK')	image/png	etag:%2275fc116aae137d0fba15960fd87c90d9%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cloud3.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cloud3.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:04	3054/3054	---M--	200	added ('OK')	image/png	etag:%22d7df6fac6ee1ae6824ad5cdb7bf06a2d%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/compas.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/compas.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:04	617/617	---M--	200	added ('OK')	image/png	etag:%222b8d902b4a762c70f432db714cc8f63a%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cornerbg.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/cornerbg.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:05	183/183	---M--	200	added ('OK')	image/png	etag:%2241908a581431790e76545ca5d47463dd%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/darkbg.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/darkbg.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:06	488/488	---M--	200	added ('OK')	image/png	etag:%2265668aba680027a606a154ae59d2f87f%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/direction.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/direction.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:07	3914/3914	---M--	200	added ('OK')	image/png	etag:%22607b179e41c1fcf4f35d48b81451d843%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/dragarrow.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/dragarrow.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:08	998/998	---M--	200	added ('OK')	image/png	etag:%227b8aecdfc5eb96dcbe225e4ab86a9ea1%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/dragarrow2.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/dragarrow2.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:08	847/847	---M--	200	added ('OK')	image/png	etag:%22119da36bb39eb6f0f28cc708644b0c95%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/flag.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/flag.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:09	8597/8597	---M--	200	added ('OK')	image/png	etag:%2285460184f3978e3ae79470329b57a604%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/go.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/go.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:10	14390/14390	---M--	200	added ('OK')	image/png	etag:%222ef0eb98dca8f36a689f7b7d76bf97c7%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/greenbar.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/greenbar.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:11	712/712	---M--	200	added ('OK')	image/png	etag:%228c28a4860d551831eb32e2f8601f1ff5%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/hole.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/hole.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:12	1316/1316	---M--	200	added ('OK')	image/png	etag:%22452a93a1c84718f5571b89a2100d509f%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/money.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/money.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:12	1099/1099	---M--	200	added ('OK')	image/png	etag:%229496978a9be44a127f57a3b3d3526649%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/pandora.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/pandora.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:13	1423/1423	---M--	200	added ('OK')	image/png	etag:%2295a1df4dd8852ce5bb7396f4827b6bf8%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/pause.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/pause.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:14	5465/5465	---M--	200	added ('OK')	image/png	etag:%2236b544562fef81bd67be6f330b042976%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:15	3857/3857	---M--	200	added ('OK')	image/png	etag:%226ee88526f1d7e127fa87cd0ea31e4781%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1low.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1low.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:15	3825/3825	---M--	200	added ('OK')	image/png	etag:%220fa812336ef64c10ff1700233fcaac07%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1lowrev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1lowrev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:16	5438/5438	---M--	200	added ('OK')	image/png	etag:%223d6dda13b2bb5601c9ec53c843b09fc7%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1rev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit1rev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:17	6362/6362	---M--	200	added ('OK')	image/png	etag:%228938e8136f02212ad69c18732ef758e8%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:18	4532/4532	---M--	200	added ('OK')	image/png	etag:%22d9fbfa04f1e1b5626b138ab211696f61%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2low.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2low.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:19	4517/4517	---M--	200	added ('OK')	image/png	etag:%22880482c857658a0b2be1dc6df18e9841%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2lowrev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2lowrev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:19	6367/6367	---M--	200	added ('OK')	image/png	etag:%224f9ae082a9ce1eddaad7a59e9f06f378%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2rev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit2rev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:20	5933/5933	---M--	200	added ('OK')	image/png	etag:%22e0e85b3a390fdf10217f52575b632046%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:21	4179/4179	---M--	200	added ('OK')	image/png	etag:%2296166b3001ff0ea06031607289edf91b%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3low.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3low.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:22	4158/4158	---M--	200	added ('OK')	image/png	etag:%22a9b4b6020a6189f146bbf2d60b1646e6%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3lowrev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3lowrev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:23	5780/5780	---M--	200	added ('OK')	image/png	etag:%22d4a49532ff20ae4f129c0e1b14d8e927%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3rev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit3rev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:23	6561/6561	---M--	200	added ('OK')	image/png	etag:%221a0f255f7e45e71005d662a8c2e5e69c%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:24	4467/4467	---M--	200	added ('OK')	image/png	etag:%22d400c307b635f56ad380bebd67b66aea%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4low.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4low.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:25	4401/4401	---M--	200	added ('OK')	image/png	etag:%2225fb8236dc5ee82c37ca986cdac0dbf9%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4lowrev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4lowrev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:26	6644/6644	---M--	200	added ('OK')	image/png	etag:%2242222cc2c16b6d085576b3e72c859347%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4rev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit4rev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:27	6407/6407	---M--	200	added ('OK')	image/png	etag:%222452d35264a8c4a646e4a243dc97b229%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:27	4416/4416	---M--	200	added ('OK')	image/png	etag:%221e9662732e8abc31ce6969b4da984748%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5low.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5low.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:28	4374/4374	---M--	200	added ('OK')	image/png	etag:%22341b70ed644b5c94a810436369347bde%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5lowrev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5lowrev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:29	6326/6326	---M--	200	added ('OK')	image/png	etag:%22d687f9e575377dd879b8c169711b112c%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5rev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit5rev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:31	7939/7939	---M--	200	added ('OK')	image/png	etag:%2270da52138284c3024981755830f7b1d1%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:31	6139/6139	---M--	200	added ('OK')	image/png	etag:%22a2d0ca22c3f3160ac3aeaf2ecaba2b9c%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6low.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6low.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:32	6044/6044	---M--	200	added ('OK')	image/png	etag:%22eeaccf9736a83c3cc62e15cbbb36e141%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6lowrev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6lowrev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:33	7908/7908	---M--	200	added ('OK')	image/png	etag:%227087c57f187ed10a8245eeff8dc4e5f0%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6rev.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/player/hit6rev.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:34	883/883	---M--	200	added ('OK')	image/png	etag:%22cc2711de226d30b277ce014e7c4164a5%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/popuppausebg.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/popuppausebg.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:35	701/701	---M--	200	added ('OK')	image/png	etag:%22a33551134bee3e85f2bc46ecda586336%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/resultboard.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/resultboard.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:36	1093/1093	---M--	200	added ('OK')	image/png	etag:%22e4fcbe4433cd27a291bbecc0b87e1b11%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/rock.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/rock.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
08:06:37	525/525	---M--	200	added ('OK')	image/png	etag:%22acf10db8176afbad8608b4dab0fd0634%22	http://cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/rock2.png	C:/My%20Web%20Sites/murcielagos/cdn.marketjs.net/games/stick-golf/localization/en/media/graphics/gameplay/rock2.png	(from http://smartfun.club/serve?portal_id=5763614147346432&game_id=5671306923081728&branding_id=5734046899372032&ad_id=4865470182195200&portal_localization_id=5092721263902720)
